period_id,project_id,baseline_budget,current_budget,actual_cost,committed_cost,forecast_cost,planned_cost_to_date,earned_value,budget_variance,budget_variance_pct,cost_variance,cpi,forecast_variance,burn_rate,remaining_budget
202602,131,1004000,1004000,464000,178000,969000,485000,467000,35000,3.51,3000,1.006,35000,33000,540000
202603,131,1004000,1004000,553000,202000,969000,559000,552000,35000,3.51,-1000,0.997,35000,37000,451000
202604,131,1004000,1004000,596000,145000,969000,630000,617000,35000,3.51,21000,1.036,35000,37000,408000
202605,131,1004000,1004000,658000,141000,969000,704000,694000,35000,3.51,35000,1.054,35000,39000,346000
202606,131,1004000,1004000,753000,68000,969000,776000,745000,35000,3.51,-8000,0.989,35000,42000,251000
202607,131,1004000,1004000,794000,78000,969000,849000,827000,35000,3.51,34000,1.042,35000,42000,210000
202608,131,1004000,1004000,908000,20000,969000,923000,898000,35000,3.51,-11000,0.988,35000,45000,96000
202609,131,1004000,1004000,917000,20000,969000,994000,979000,35000,3.51,62000,1.068,35000,44000,87000
202610,131,1004000,1004000,970000,0,970000,1004000,967000,34000,3.4,-3000,0.997,34000,44000,34000
202611,131,1004000,1004000,961000,4000,969000,1004000,988000,35000,3.51,26000,1.027,35000,42000,43000
202612,131,1004000,1004000,961000,3000,969000,1004000,985000,35000,3.51,24000,1.025,35000,40000,43000
202501,132,3265000,3265000,702000,912000,3409000,857000,637000,-144000,-4.41,-65000,0.907,-144000,702000,2563000
202502,132,3265000,3265000,971000,1160000,3409000,1186000,900000,-144000,-4.41,-71000,0.927,-144000,485000,2294000
202503,132,3265000,3265000,1182000,575000,3409000,1550000,1146000,-144000,-4.41,-36000,0.969,-144000,394000,2083000
202504,132,3265000,3265000,1579000,575000,3409000,1903000,1368000,-144000,-4.41,-211000,0.866,-144000,395000,1686000
202505,132,3265000,3265000,1732000,476000,3409000,2267000,1648000,-144000,-4.41,-85000,0.951,-144000,346000,1533000
202506,132,3265000,3265000,2045000,708000,3409000,2619000,1852000,-144000,-4.41,-192000,0.906,-144000,341000,1220000
202507,132,3265000,3265000,2430000,526000,3409000,2983000,2130000,-144000,-4.41,-300000,0.876,-144000,347000,835000
202508,132,3265000,3265000,2727000,220000,3409000,3265000,2426000,-144000,-4.41,-301000,0.89,-144000,341000,538000
202509,132,3265000,3265000,2633000,289000,3409000,3265000,2354000,-144000,-4.41,-280000,0.894,-144000,293000,632000
202510,132,3265000,3265000,2373000,543000,3409000,3265000,2296000,-144000,-4.41,-77000,0.968,-144000,237000,892000
202511,132,3265000,3265000,2359000,364000,3409000,3265000,2280000,-144000,-4.41,-79000,0.966,-144000,214000,906000
202512,132,3265000,3265000,2526000,483000,3409000,3265000,2251000,-144000,-4.41,-275000,0.891,-144000,211000,739000
202601,132,3265000,3363000,2359000,479000,3409000,3265000,2275000,-46000,-1.37,-84000,0.965,-46000,181000,1004000
202602,132,3265000,3363000,2369000,374000,3409000,3265000,2275000,-46000,-1.37,-94000,0.96,-46000,169000,994000
202603,132,3265000,3363000,2510000,476000,3409000,3265000,2251000,-46000,-1.37,-259000,0.897,-46000,167000,853000
202604,132,3265000,3363000,2522000,485000,3409000,3265000,2188000,-46000,-1.37,-334000,0.868,-46000,158000,840000
202605,132,3265000,3363000,2403000,384000,3409000,3265000,2303000,-46000,-1.37,-100000,0.958,-46000,141000,960000
202606,132,3265000,3363000,2533000,270000,3409000,3265000,2199000,-46000,-1.37,-334000,0.868,-46000,141000,830000
202607,132,3265000,3363000,2545000,351000,3409000,3265000,2193000,-46000,-1.37,-352000,0.862,-46000,134000,818000
202608,132,3265000,3363000,2445000,260000,3409000,3265000,2206000,-46000,-1.37,-239000,0.902,-46000,122000,917000
202609,132,3265000,3363000,2522000,258000,3409000,3265000,2196000,-46000,-1.37,-326000,0.871,-46000,120000,841000
202610,132,3265000,3363000,2261000,364000,3409000,3265000,2177000,-46000,-1.37,-85000,0.963,-46000,103000,1102000
202611,132,3265000,3363000,2340000,467000,3409000,3265000,2271000,-46000,-1.37,-70000,0.97,-46000,102000,1023000
202612,132,3265000,3363000,2334000,289000,3409000,3265000,2119000,-46000,-1.37,-215000,0.908,-46000,97000,1029000
202501,133,2285000,2285000,1373000,416000,2286000,1451000,1381000,-1000,-0.03,8000,1.006,-1000,1373000,912000
202502,133,2285000,2285000,1536000,381000,2286000,1568000,1550000,-1000,-0.03,14000,1.009,-1000,768000,749000
202503,133,2285000,2285000,1686000,276000,2286000,1697000,1681000,-1000,-0.03,-4000,0.997,-1000,562000,599000
202504,133,2285000,2285000,1704000,282000,2286000,1822000,1766000,-1000,-0.03,62000,1.036,-1000,426000,581000
202505,133,2285000,2285000,1874000,135000,2286000,1951000,1916000,-1000,-0.03,42000,1.023,-1000,375000,411000
202506,133,2285000,2285000,1908000,169000,2286000,2077000,1991000,-1000,-0.03,83000,1.044,-1000,318000,377000
202507,133,2285000,2285000,2111000,76000,2286000,2206000,2087000,-1000,-0.03,-25000,0.988,-1000,302000,174000
202508,133,2285000,2285000,2106000,53000,2286000,2285000,2250000,-1000,-0.03,144000,1.068,-1000,263000,179000
202509,133,2285000,2285000,2167000,39000,2286000,2285000,2211000,-1000,-0.03,44000,1.02,-1000,241000,118000
202510,133,2285000,2285000,2225000,23000,2286000,2285000,2168000,-1000,-0.03,-57000,0.974,-1000,222000,60000
202511,133,2285000,2285000,2162000,35000,2286000,2285000,2224000,-1000,-0.03,62000,1.029,-1000,197000,123000
202512,133,2285000,2285000,2182000,38000,2286000,2285000,2159000,-1000,-0.03,-23000,0.989,-1000,182000,103000
202601,133,2285000,2285000,2110000,54000,2286000,2285000,2176000,-1000,-0.03,66000,1.031,-1000,162000,175000
202602,133,2285000,2285000,2140000,44000,2286000,2285000,2170000,-1000,-0.03,30000,1.014,-1000,153000,145000
202603,133,2285000,2285000,2308000,0,2308000,2285000,2244000,-23000,-1.0,-63000,0.973,-23000,154000,-23000
202604,133,2285000,2285000,2045000,73000,2286000,2285000,2179000,-1000,-0.03,134000,1.066,-1000,128000,240000
202605,133,2285000,2285000,2258000,10000,2286000,2285000,2226000,-1000,-0.03,-31000,0.986,-1000,133000,27000
202606,133,2285000,2285000,2176000,55000,2286000,2285000,2143000,-1000,-0.03,-32000,0.985,-1000,121000,109000
202607,133,2285000,2285000,2134000,70000,2286000,2285000,2217000,-1000,-0.03,83000,1.039,-1000,112000,151000
202608,133,2285000,2285000,2279000,3000,2286000,2285000,2251000,-1000,-0.03,-28000,0.988,-1000,114000,6000
202609,133,2285000,2285000,2153000,35000,2286000,2285000,2231000,-1000,-0.03,78000,1.036,-1000,103000,132000
202610,133,2285000,2285000,2226000,22000,2286000,2285000,2246000,-1000,-0.03,20000,1.009,-1000,101000,59000
202611,133,2285000,2285000,2149000,48000,2286000,2285000,2182000,-1000,-0.03,33000,1.015,-1000,93000,136000
202612,133,2285000,2285000,2257000,8000,2286000,2285000,2254000,-1000,-0.03,-3000,0.999,-1000,94000,28000
202501,134,736000,736000,0,340000,755000,0,0,-19000,-2.54,0,1.0,-19000,0,736000
202502,134,736000,736000,0,350000,755000,0,0,-19000,-2.54,0,1.0,-19000,0,736000
202503,134,736000,736000,0,319000,755000,0,0,-19000,-2.54,0,1.0,-19000,0,736000
202504,134,736000,736000,0,279000,755000,0,0,-19000,-2.54,0,1.0,-19000,0,736000
202505,134,736000,736000,0,284000,755000,0,0,-19000,-2.54,0,1.0,-19000,0,736000
202506,134,736000,736000,0,268000,755000,0,0,-19000,-2.54,0,1.0,-19000,0,736000
202507,134,736000,736000,16000,275000,755000,15000,16000,-19000,-2.54,0,0.992,-19000,2000,720000
202508,134,736000,736000,76000,311000,755000,75000,76000,-19000,-2.54,0,1.001,-19000,9000,660000
202509,134,736000,736000,131000,173000,755000,133000,130000,-19000,-2.54,-2000,0.987,-19000,15000,605000
202510,134,736000,736000,188000,226000,755000,192000,187000,-19000,-2.54,0,0.998,-19000,19000,548000
202511,134,736000,736000,251000,179000,755000,250000,251000,-19000,-2.54,0,0.999,-19000,23000,485000
202512,134,736000,736000,316000,116000,755000,309000,309000,-19000,-2.54,-8000,0.976,-19000,26000,420000
202601,134,736000,736000,357000,210000,755000,369000,368000,-19000,-2.54,11000,1.03,-19000,27000,379000
202602,134,736000,736000,400000,174000,755000,423000,416000,-19000,-2.54,16000,1.039,-19000,29000,336000
202603,134,736000,736000,454000,151000,755000,482000,486000,-19000,-2.54,31000,1.069,-19000,30000,282000
202604,134,736000,736000,532000,71000,755000,540000,530000,-19000,-2.54,-2000,0.997,-19000,33000,204000
202605,134,736000,736000,581000,67000,755000,600000,578000,-19000,-2.54,-2000,0.996,-19000,34000,155000
202606,134,736000,736000,649000,56000,755000,657000,652000,-19000,-2.54,3000,1.005,-19000,36000,87000
202607,134,736000,736000,712000,13000,755000,717000,695000,-19000,-2.54,-17000,0.976,-19000,37000,24000
202608,134,736000,736000,724000,14000,755000,736000,737000,-19000,-2.54,14000,1.019,-19000,36000,12000
202609,134,736000,736000,707000,24000,755000,736000,713000,-19000,-2.54,5000,1.008,-19000,34000,29000
202610,134,736000,736000,729000,7000,755000,736000,721000,-19000,-2.54,-8000,0.989,-19000,33000,7000
202611,134,736000,736000,681000,39000,755000,736000,728000,-19000,-2.54,48000,1.07,-19000,30000,55000
202612,134,736000,736000,748000,2000,755000,736000,729000,-19000,-2.54,-19000,0.974,-19000,31000,-12000
202501,135,3433000,3433000,1241000,1011000,3883000,1020000,1016000,-450000,-13.11,-225000,0.818,-450000,1241000,2192000
202502,135,3433000,3433000,1391000,802000,3883000,1186000,1177000,-450000,-13.11,-214000,0.846,-450000,695000,2042000
202503,135,3433000,3433000,1611000,778000,3883000,1368000,1379000,-450000,-13.11,-232000,0.856,-450000,537000,1822000
202504,135,3433000,3433000,1936000,1025000,3883000,1545000,1572000,-450000,-13.11,-363000,0.812,-450000,484000,1497000
202505,135,3433000,3433000,2093000,835000,3883000,1728000,1722000,-450000,-13.11,-371000,0.823,-450000,419000,1340000
202506,135,3433000,3433000,2162000,462000,3883000,1905000,1923000,-450000,-13.11,-239000,0.89,-450000,360000,1271000
202507,135,3433000,3433000,2500000,360000,3883000,2088000,2050000,-450000,-13.11,-450000,0.82,-450000,357000,933000
202508,135,3433000,3433000,2750000,307000,3883000,2271000,2293000,-450000,-13.11,-457000,0.834,-450000,344000,683000
202509,135,3433000,3433000,3037000,375000,3883000,2448000,2464000,-450000,-13.11,-573000,0.811,-450000,337000,396000
202510,135,3433000,3433000,2874000,469000,3883000,2631000,2631000,-450000,-13.11,-243000,0.915,-450000,287000,559000
202511,135,3433000,3433000,3122000,323000,3883000,2808000,2781000,-450000,-13.11,-341000,0.891,-450000,284000,311000
202512,135,3433000,3433000,3794000,42000,3883000,2991000,3033000,-450000,-13.11,-761000,0.799,-450000,316000,-361000
202601,135,3433000,3536000,3809000,23000,3883000,3173000,3204000,-347000,-9.82,-606000,0.841,-347000,293000,-273000
202602,135,3433000,3536000,4016000,0,4016000,3339000,3284000,-480000,-13.57,-732000,0.818,-480000,287000,-480000
202603,135,3433000,3536000,3759000,65000,3883000,3433000,3438000,-347000,-9.82,-320000,0.915,-347000,251000,-223000
202604,135,3433000,3536000,3854000,10000,3883000,3433000,3409000,-347000,-9.82,-445000,0.885,-347000,241000,-318000
202605,135,3433000,3536000,3863000,11000,3883000,3433000,3358000,-347000,-9.82,-505000,0.869,-347000,227000,-327000
202606,135,3433000,3536000,3679000,82000,3883000,3433000,3377000,-347000,-9.82,-302000,0.918,-347000,204000,-143000
202607,135,3433000,3536000,4077000,0,4077000,3433000,3402000,-541000,-15.31,-675000,0.834,-541000,215000,-541000
202608,135,3433000,3536000,3822000,33000,3883000,3433000,3454000,-347000,-9.82,-368000,0.904,-347000,191000,-286000
202609,135,3433000,3536000,4077000,0,4077000,3433000,3365000,-541000,-15.31,-713000,0.825,-541000,194000,-541000
202610,135,3433000,3536000,3919000,0,3919000,3433000,3455000,-383000,-10.84,-464000,0.882,-383000,178000,-383000
202611,135,3433000,3536000,3764000,63000,3883000,3433000,3392000,-347000,-9.82,-371000,0.901,-347000,164000,-228000
202612,135,3433000,3536000,4077000,0,4077000,3433000,3490000,-541000,-15.31,-587000,0.856,-541000,170000,-541000
202501,136,17618000,17618000,10479000,3566000,19412000,9989000,9619000,-1794000,-10.18,-860000,0.918,-1794000,10479000,7139000
202502,136,17618000,17618000,12087000,3116000,19412000,10847000,10297000,-1794000,-10.18,-1789000,0.852,-1794000,6043000,5531000
202503,136,17618000,17618000,14362000,2318000,19412000,11796000,11229000,-1794000,-10.18,-3133000,0.782,-1794000,4787000,3256000
202504,136,17618000,17618000,14828000,1292000,19412000,12716000,11911000,-1794000,-10.18,-2916000,0.803,-1794000,3707000,2790000
202505,136,17618000,17618000,14250000,1565000,19412000,13665000,12763000,-1794000,-10.18,-1487000,0.896,-1794000,2850000,3368000
202506,136,17618000,17618000,15274000,1264000,19412000,14585000,13414000,-1794000,-10.18,-1860000,0.878,-1794000,2546000,2344000
202507,136,17618000,17618000,17764000,605000,19412000,15534000,14431000,-1794000,-10.18,-3334000,0.812,-1794000,2538000,-146000
202508,136,17618000,17618000,17338000,917000,19412000,16484000,15485000,-1794000,-10.18,-1853000,0.893,-1794000,2167000,280000
202509,136,17618000,17618000,19715000,0,19715000,17404000,16049000,-2097000,-11.9,-3666000,0.814,-2097000,2191000,-2097000
202510,136,17618000,17618000,20382000,0,20382000,17618000,16297000,-2764000,-15.69,-4086000,0.8,-2764000,2038000,-2764000
202511,136,17618000,17618000,20382000,0,20382000,17618000,16855000,-2764000,-15.69,-3528000,0.827,-2764000,1853000,-2764000
202512,136,17618000,17618000,18907000,224000,19412000,17618000,16493000,-1794000,-10.18,-2414000,0.872,-1794000,1576000,-1289000
202601,136,17618000,18147000,18568000,315000,19412000,17618000,16914000,-1265000,-6.97,-1653000,0.911,-1265000,1428000,-421000
202602,136,17618000,18147000,20382000,0,20382000,17618000,16788000,-2236000,-12.32,-3595000,0.824,-2236000,1456000,-2236000
202603,136,17618000,18147000,18203000,537000,19412000,17618000,16055000,-1265000,-6.97,-2148000,0.882,-1265000,1214000,-57000
202604,136,17618000,18147000,19530000,0,19530000,17618000,16181000,-1384000,-7.63,-3349000,0.829,-1384000,1221000,-1384000
202605,136,17618000,18147000,18793000,167000,19412000,17618000,16648000,-1265000,-6.97,-2145000,0.886,-1265000,1105000,-647000
202606,136,17618000,18147000,20382000,0,20382000,17618000,16596000,-2236000,-12.32,-3787000,0.814,-2236000,1132000,-2236000
202607,136,17618000,18147000,18377000,457000,19412000,17618000,16352000,-1265000,-6.97,-2025000,0.89,-1265000,967000,-231000
202608,136,17618000,18147000,19802000,0,19802000,17618000,16280000,-1656000,-9.12,-3523000,0.822,-1656000,990000,-1656000
202609,136,17618000,18147000,20382000,0,20382000,17618000,16619000,-2236000,-12.32,-3764000,0.815,-2236000,971000,-2236000
202610,136,17618000,18147000,20382000,0,20382000,17618000,16154000,-2236000,-12.32,-4228000,0.793,-2236000,926000,-2236000
202611,136,17618000,18147000,18652000,279000,19412000,17618000,16940000,-1265000,-6.97,-1712000,0.908,-1265000,811000,-506000
202612,136,17618000,18147000,18361000,353000,19412000,17618000,16318000,-1265000,-6.97,-2044000,0.889,-1265000,765000,-215000
202501,137,4839000,4839000,1572000,1343000,5256000,1677000,1417000,-417000,-8.62,-156000,0.901,-417000,1572000,3267000
202502,137,4839000,4839000,1789000,1576000,5256000,2166000,1752000,-417000,-8.62,-37000,0.979,-417000,895000,3050000
202503,137,4839000,4839000,2376000,1561000,5256000,2708000,2166000,-417000,-8.62,-210000,0.912,-417000,792000,2463000
202504,137,4839000,4839000,2902000,1187000,5256000,3232000,2565000,-417000,-8.62,-337000,0.884,-417000,725000,1937000
202505,137,4839000,4839000,3290000,933000,5256000,3773000,3006000,-417000,-8.62,-284000,0.914,-417000,658000,1549000
202506,137,4839000,4839000,3944000,436000,5256000,4297000,3434000,-417000,-8.62,-510000,0.871,-417000,657000,895000
202507,137,4839000,4839000,4077000,510000,5256000,4839000,3872000,-417000,-8.62,-205000,0.95,-417000,582000,762000
202508,137,4839000,4839000,4234000,433000,5256000,4839000,3957000,-417000,-8.62,-278000,0.934,-417000,529000,605000
202509,137,4839000,4839000,4200000,328000,5256000,4839000,3900000,-417000,-8.62,-299000,0.929,-417000,467000,639000
202510,137,4839000,4839000,4280000,382000,5256000,4839000,3959000,-417000,-8.62,-321000,0.925,-417000,428000,559000
202511,137,4839000,4839000,4459000,408000,5256000,4839000,3890000,-417000,-8.62,-569000,0.872,-417000,405000,380000
202512,137,4839000,4839000,4189000,349000,5256000,4839000,3820000,-417000,-8.62,-369000,0.912,-417000,349000,650000
202601,137,4839000,4984000,3982000,637000,5256000,4839000,3799000,-272000,-5.46,-183000,0.954,-272000,306000,1002000
202602,137,4839000,4984000,3949000,396000,5256000,4839000,3808000,-272000,-5.46,-141000,0.964,-272000,282000,1035000
202603,137,4839000,4984000,4009000,337000,5256000,4839000,3636000,-272000,-5.46,-372000,0.907,-272000,267000,976000
202604,137,4839000,4984000,4186000,357000,5256000,4839000,3674000,-272000,-5.46,-512000,0.878,-272000,262000,798000
202605,137,4839000,4984000,4246000,519000,5256000,4839000,3802000,-272000,-5.46,-444000,0.895,-272000,250000,738000
202606,137,4839000,4984000,4292000,287000,5256000,4839000,3739000,-272000,-5.46,-553000,0.871,-272000,238000,692000
202607,137,4839000,4984000,4181000,401000,5256000,4839000,3787000,-272000,-5.46,-394000,0.906,-272000,220000,803000
202608,137,4839000,4984000,3805000,376000,5256000,4839000,3671000,-272000,-5.46,-134000,0.965,-272000,190000,1179000
202609,137,4839000,4984000,4346000,491000,5256000,4839000,3773000,-272000,-5.46,-573000,0.868,-272000,207000,638000
202610,137,4839000,4984000,3828000,572000,5256000,4839000,3592000,-272000,-5.46,-236000,0.938,-272000,174000,1156000
202611,137,4839000,4984000,4079000,591000,5256000,4839000,3727000,-272000,-5.46,-352000,0.914,-272000,177000,905000
202612,137,4839000,4984000,3804000,565000,5256000,4839000,3589000,-272000,-5.46,-215000,0.943,-272000,159000,1180000
202501,138,500000,500000,0,300000,546000,0,0,-46000,-9.23,0,1.0,-46000,0,500000
202502,138,500000,500000,0,222000,546000,0,0,-46000,-9.23,0,1.0,-46000,0,500000
202503,138,500000,500000,0,224000,546000,0,0,-46000,-9.23,0,1.0,-46000,0,500000
202504,138,500000,500000,0,157000,546000,0,0,-46000,-9.23,0,1.0,-46000,0,500000
202505,138,500000,500000,0,156000,546000,0,0,-46000,-9.23,0,1.0,-46000,0,500000
202506,138,500000,500000,32000,190000,546000,36000,28000,-46000,-9.23,-4000,0.88,-46000,5000,468000
202507,138,500000,500000,71000,214000,546000,83000,63000,-46000,-9.23,-9000,0.879,-46000,10000,429000
202508,138,500000,500000,110000,132000,546000,129000,100000,-46000,-9.23,-10000,0.911,-46000,14000,390000
202509,138,500000,500000,157000,149000,546000,174000,136000,-46000,-9.23,-21000,0.864,-46000,17000,343000
202510,138,500000,500000,200000,154000,546000,221000,170000,-46000,-9.23,-30000,0.85,-46000,20000,300000
202511,138,500000,500000,222000,87000,546000,266000,205000,-46000,-9.23,-17000,0.922,-46000,20000,278000
