period_id,project_id,financial_health_score,schedule_health_score,risk_health_score,resource_health_score,overall_health_score,health_status,strategic_importance_score,executive_attention_score,executive_attention_flag
202606,131,80.3,87.9,100,45.8,80.6,Healthy,80.5,40.8,No
202607,131,88.8,90.4,100,50.7,84.4,Healthy,80.5,38.3,No
202608,131,80.1,90.0,100,59.2,83.9,Healthy,80.5,38.7,No
202609,131,92.9,92.3,100,58.1,87.5,Healthy,80.5,36.3,No
202610,131,81.5,88.4,100,48.0,81.5,Healthy,80.5,40.2,No
202611,131,86.4,92.0,100,58.2,85.8,Healthy,80.5,37.4,No
202612,131,86.0,91.7,100,52.7,84.5,Healthy,80.5,38.2,No
202501,132,67.1,48.7,65.5,70.3,61.8,At Risk,74.0,50.7,No
202502,132,70.3,51.6,46.0,60.8,56.7,At Risk,74.0,54.0,No
202503,132,77.1,48.0,100,58.7,70.4,Watch,74.0,45.1,No
202504,132,60.6,44.4,100,58.2,65.1,Watch,74.0,48.6,No
202505,132,74.2,45.8,100,51.8,67.7,Watch,74.0,46.9,No
202506,132,67.0,42.3,100,60.2,66.5,Watch,74.0,47.7,No
202507,132,62.2,43.5,100,61.3,65.9,Watch,74.0,48.1,No
202508,132,64.3,48.7,100,65.9,68.9,Watch,74.0,46.1,No
202509,132,65.0,44.8,100,70.7,68.8,Watch,74.0,46.2,No
202510,132,76.8,41.6,100,70.9,70.9,Watch,74.0,44.8,No
202511,132,76.6,40.7,46.0,69.4,56.7,At Risk,74.0,54.0,No
202512,132,64.6,39.1,100,61.5,65.2,Watch,74.0,48.5,No
202601,132,76.3,40.4,100,60.5,68.3,Watch,74.0,46.5,No
202602,132,75.7,40.4,34.5,46.1,48.9,Critical,74.0,59.1,Yes
202603,132,65.5,39.1,100,44.1,61.9,At Risk,74.0,50.6,No
202604,132,60.8,35.6,100,40.8,59.1,At Risk,74.0,52.5,No
202605,132,75.3,42.0,100,46.0,65.6,Watch,74.0,48.2,No
202606,132,60.9,36.2,46.0,45.8,46.8,Critical,74.0,60.5,Yes
202607,132,59.9,35.9,100,50.7,60.9,At Risk,74.0,51.3,No
202608,132,66.4,36.6,100,59.2,64.4,At Risk,74.0,49.0,No
202609,132,61.3,36.1,46.0,58.1,49.3,Critical,74.0,58.9,Yes
202610,132,76.0,35.0,100,48.0,64.1,At Risk,74.0,49.2,No
202611,132,77.2,40.2,46.0,58.2,54.5,At Risk,74.0,55.5,No
202612,132,67.3,31.8,100,52.7,61.9,At Risk,74.0,50.7,No
202501,133,82.9,86.3,100,64.8,84.6,Healthy,94.0,42.9,No
202502,133,83.5,93.0,100,55.9,84.9,Healthy,94.0,42.7,No
202503,133,81.6,93.3,100,52.9,84.0,Healthy,94.0,43.3,No
202504,133,87.8,89.5,100,50.4,83.9,Healthy,94.0,43.4,No
202505,133,85.6,91.7,100,49.5,83.8,Healthy,94.0,43.4,No
202506,133,89.0,87.6,100,54.1,84.3,Healthy,94.0,43.1,No
202507,133,80.1,85.3,100,54.2,81.5,Healthy,94.0,44.9,No
202508,133,92.9,92.2,100,59.0,87.7,Healthy,94.0,40.9,No
202509,133,85.3,89.2,100,66.7,86.4,Healthy,94.0,41.7,No
202510,133,77.9,85.7,100,63.5,82.9,Healthy,94.0,44.0,No
202511,133,86.6,90.2,86.2,64.5,83.1,Healthy,94.0,43.9,No
202512,133,80.3,85.1,100,55.3,81.7,Healthy,94.0,44.8,No
202601,133,87.0,86.4,100,55.8,83.8,Healthy,94.0,43.4,No
202602,133,84.2,85.9,79.3,41.5,74.9,Watch,94.0,49.2,No
202603,133,77.6,91.8,100,41.6,80.3,Healthy,94.0,45.7,No
202604,133,92.5,86.6,100,37.7,81.6,Healthy,94.0,44.8,No
202605,133,79.8,90.4,100,37.2,79.5,Watch,94.0,46.2,No
202606,133,79.6,83.8,100,37.9,77.6,Watch,94.0,47.4,No
202607,133,88.2,89.7,100,42.9,82.5,Healthy,94.0,44.3,No
202608,133,80.1,92.4,100,49.7,82.7,Healthy,94.0,44.2,No
202609,133,87.8,90.8,100,54.3,85.0,Healthy,94.0,42.6,No
202610,133,83.4,91.9,100,47.0,82.8,Healthy,94.0,44.1,No
202611,133,84.5,86.9,100,53.8,83.0,Healthy,94.0,44.0,No
202612,133,81.8,92.5,100,48.7,82.9,Healthy,94.0,44.0,No
202501,134,82.0,91.6,100,74.2,87.8,Healthy,63.5,30.1,No
202502,134,82.0,96.7,100,67.6,88.0,Healthy,63.5,30.0,No
202503,134,82.0,92.5,100,65.1,86.3,Healthy,63.5,31.1,No
202504,134,82.0,92.6,100,64.3,86.2,Healthy,63.5,31.2,No
202505,134,82.0,90.9,100,58.0,84.4,Healthy,63.5,32.4,No
202506,134,82.0,93.5,100,63.5,86.3,Healthy,63.5,31.2,No
202507,134,80.8,97.3,100,63.7,87.1,Healthy,63.5,30.6,No
202508,134,82.1,97.6,100,73.2,89.5,Healthy,63.5,29.1,No
202509,134,79.8,90.9,100,75.6,87.3,Healthy,63.5,30.4,No
202510,134,81.7,90.5,100,74.3,87.4,Healthy,63.5,30.4,No
202511,134,81.8,95.8,86.2,74.5,85.6,Healthy,63.5,31.6,No
202512,134,78.1,94.5,100,63.4,85.6,Healthy,63.5,31.6,No
202601,134,86.8,94.4,79.3,60.0,81.8,Healthy,63.5,34.0,No
202602,134,88.3,92.0,100,56.6,86.0,Healthy,63.5,31.3,No
202603,134,93.0,96.2,100,51.0,87.3,Healthy,63.5,30.5,No
202604,134,81.4,91.7,100,46.9,82.3,Healthy,63.5,33.8,No
202605,134,81.4,88.6,100,49.6,81.9,Healthy,63.5,34.0,No
202606,134,82.8,93.7,100,55.2,84.8,Healthy,63.5,32.1,No
202607,134,78.1,89.5,100,54.8,82.3,Healthy,63.5,33.7,No
202608,134,85.1,95.3,100,57.8,86.4,Healthy,63.5,31.0,No
202609,134,83.2,89.3,100,64.0,85.4,Healthy,63.5,31.7,No
202610,134,80.3,91.4,81.6,54.2,78.7,Watch,63.5,36.1,No
202611,134,93.2,93.1,100,62.5,88.7,Healthy,63.5,29.5,No
202612,134,77.9,93.2,100,55.4,83.5,Healthy,63.5,32.9,No
202501,135,52.9,94.2,100,64.8,79.5,Watch,72.0,38.6,No
202502,135,57.4,93.7,86.2,55.9,75.2,Watch,72.0,41.3,No
202503,135,59.0,96.4,100,52.9,79.2,Watch,72.0,38.7,No
202504,135,52.0,98.1,100,50.4,77.5,Watch,72.0,39.8,No
202505,135,53.6,94.4,100,49.5,76.6,Watch,72.0,40.4,No
202506,135,64.3,96.7,100,54.1,80.9,Healthy,72.0,37.6,No
202507,135,53.2,91.7,100,54.2,76.7,Watch,72.0,40.4,No
202508,135,55.4,96.7,100,59.0,79.7,Watch,72.0,38.4,No
202509,135,51.8,96.2,100,66.7,80.2,Healthy,72.0,38.1,No
202510,135,68.5,95.0,100,63.5,83.3,Healthy,72.0,36.0,No
202511,135,64.5,93.3,55.2,64.5,70.8,Watch,72.0,44.2,No
202512,135,49.9,97.5,100,55.3,77.8,Watch,72.0,39.6,No
202601,135,56.6,96.7,81.6,55.8,74.7,Watch,72.0,41.6,No
202602,135,52.9,92.1,100,41.5,74.1,Watch,72.0,42.0,No
202603,135,68.4,95.3,65.5,41.6,70.4,Watch,72.0,44.5,No
202604,135,63.5,93.8,100,37.7,76.5,Watch,72.0,40.4,No
202605,135,61.1,91.1,46.0,37.2,61.5,At Risk,72.0,50.2,No
202606,135,68.9,92.1,81.6,37.9,72.8,Watch,72.0,42.9,No
202607,135,55.5,93.4,100,42.9,75.5,Watch,72.0,41.1,No
202608,135,66.6,96.1,100,49.7,80.4,Healthy,72.0,37.9,No
202609,135,54.0,91.4,100,54.3,76.8,Watch,72.0,40.3,No
202610,135,63.1,96.2,100,47.0,79.0,Watch,72.0,38.8,No
202611,135,66.2,92.9,100,53.8,80.2,Healthy,72.0,38.1,No
202612,135,59.0,98.0,100,48.7,78.9,Watch,72.0,38.9,No
202501,136,68.9,88.3,100,70.3,82.8,Healthy,59.5,32.0,No
202502,136,58.3,85.9,100,60.8,77.5,Watch,59.5,35.4,No
202503,136,47.1,86.3,100,58.7,74.4,Watch,59.5,37.5,No
202504,136,50.5,83.6,100,58.2,74.4,Watch,59.5,37.5,No
202505,136,65.3,83.1,100,51.8,76.6,Watch,59.5,36.0,No
202506,136,62.5,80.6,100,60.2,76.8,Watch,59.5,35.9,No
202507,136,52.0,82.2,65.5,61.3,66.3,Watch,59.5,42.7,No
202508,136,64.9,84.1,100,65.9,79.6,Watch,59.5,34.1,No
202509,136,52.2,81.0,100,70.7,76.5,Watch,59.5,36.1,No
202510,136,49.9,81.5,72.4,70.9,69.2,Watch,59.5,40.8,No
202511,136,54.3,87.2,81.6,69.4,74.0,Watch,59.5,37.7,No
202512,136,61.6,83.5,100,61.5,77.7,Watch,59.5,35.3,No
202601,136,67.8,87.8,100,60.5,80.4,Healthy,59.5,33.6,No
202602,136,53.8,86.5,100,46.1,73.6,Watch,59.5,38.0,No
202603,136,63.1,79.0,100,44.1,73.3,Watch,59.5,38.2,No
202604,136,54.6,80.3,100,40.8,70.9,Watch,59.5,39.7,No
202605,136,63.7,85.1,100,46.0,75.7,Watch,59.5,36.6,No
202606,136,52.3,84.6,72.4,45.8,65.7,Watch,59.5,43.1,No
202607,136,64.4,82.1,100,50.7,75.8,Watch,59.5,36.5,No
202608,136,53.5,81.3,100,59.2,74.6,Watch,59.5,37.3,No
202609,136,52.5,84.8,100,58.1,75.2,Watch,59.5,37.0,No
202610,136,48.8,80.0,100,48.0,70.8,Watch,59.5,39.8,No
202611,136,67.3,88.1,100,58.2,79.9,Watch,59.5,33.9,No
202612,136,64.2,81.7,100,52.7,76.1,Watch,59.5,36.4,No
202501,137,66.2,67.1,100,74.2,76.5,Watch,59.5,36.1,No
202502,137,78.7,60.6,100,67.6,76.4,Watch,59.5,36.2,No
202503,137,67.8,59.0,100,65.1,72.7,Watch,59.5,38.6,No
202504,137,63.4,57.9,100,64.3,71.1,Watch,59.5,39.6,No
202505,137,68.2,58.4,100,58.0,71.2,Watch,59.5,39.6,No
202506,137,61.3,58.8,100,63.5,70.7,Watch,59.5,39.9,No
202507,137,73.9,59.0,100,63.7,73.9,Watch,59.5,37.8,No
202508,137,71.5,62.2,100,73.2,76.2,Watch,59.5,36.3,No
202509,137,70.6,60.1,46.0,75.6,62.3,At Risk,59.5,45.3,No
202510,137,70.0,62.3,100,74.3,76.0,Watch,59.5,36.4,No
202511,137,61.6,59.7,100,74.5,73.2,Watch,59.5,38.2,No
202512,137,67.9,57.1,100,63.4,71.8,Watch,59.5,39.2,No
202601,137,74.7,56.3,0,60.0,47.6,Critical,59.5,54.9,No
202602,137,76.3,56.7,100,56.6,72.4,Watch,59.5,38.8,No
202603,137,67.2,50.3,100,51.0,67.1,Watch,59.5,42.2,No
202604,137,62.4,51.7,100,46.9,65.5,Watch,59.5,43.3,No
202605,137,65.3,56.4,46.0,49.6,54.7,At Risk,59.5,50.3,No
202606,137,61.4,54.1,100,55.2,67.6,Watch,59.5,41.9,No
202607,137,66.9,55.9,100,54.8,69.4,Watch,59.5,40.7,No
202608,137,76.4,51.6,72.4,57.8,64.2,At Risk,59.5,44.1,No
202609,137,60.9,55.3,0,64.0,44.6,Critical,59.5,56.8,No
202610,137,72.1,48.6,46.0,54.2,54.9,At Risk,59.5,50.1,No
202611,137,68.2,53.6,100,62.5,70.6,Watch,59.5,39.9,No
202612,137,73.0,48.5,100,55.4,68.9,Watch,59.5,41.1,No
202501,138,82.0,63.2,65.5,74.2,70.7,Watch,75.5,45.5,No
202502,138,82.0,61.4,100,67.6,77.4,Watch,75.5,41.1,No
202503,138,82.0,56.7,100,65.1,75.5,Watch,75.5,42.3,No
202504,138,82.0,58.9,100,64.3,76.0,Watch,75.5,42.0,No
202505,138,82.0,51.7,46.0,58.0,59.1,At Risk,75.5,53.0,No
202506,138,62.7,54.8,100,63.5,69.8,Watch,75.5,46.0,No
202507,138,62.7,51.7,100,63.7,68.9,Watch,75.5,46.6,No
202508,138,67.8,55.0,100,73.2,73.1,Watch,75.5,43.9,No
202509,138,60.2,55.3,100,75.6,71.8,Watch,75.5,44.8,No
202510,138,58.0,53.7,46.0,74.3,57.0,At Risk,75.5,54.4,No
202511,138,69.5,53.6,100,74.5,73.4,Watch,75.5,43.7,No
202512,138,63.2,48.2,100,63.4,67.9,Watch,75.5,47.3,No
202601,138,64.0,48.5,65.5,60.0,58.9,At Risk,75.5,53.1,No
202602,138,63.1,63.8,100,56.6,71.2,Watch,75.5,45.1,No
202603,138,62.8,67.3,34.5,51.0,54.7,At Risk,75.5,55.9,No
202604,138,63.4,69.1,100,46.9,71.0,Watch,75.5,45.3,No
202605,138,67.8,74.1,100,49.6,74.1,Watch,75.5,43.2,No
202606,138,66.3,73.3,100,55.2,74.6,Watch,75.5,42.9,No
202607,138,70.7,80.5,65.5,54.8,69.1,Watch,75.5,46.5,No
202608,138,70.6,79.8,100,57.8,78.2,Watch,75.5,40.6,No
202609,138,71.2,86.4,100,64.0,81.5,Healthy,75.5,38.4,No
202610,138,73.2,91.3,100,54.2,81.5,Healthy,75.5,38.4,No
202611,138,72.4,92.2,100,62.5,83.3,Healthy,75.5,37.3,No
202612,138,77.8,89.4,100,55.4,82.3,Healthy,75.5,37.9,No
202501,139,82.0,99.1,100,96.1,94.5,Healthy,86.0,33.7,No
202502,139,82.0,92.9,100,82.9,89.9,Healthy,86.0,36.6,No
202503,139,82.0,95.7,100,78.8,90.0,Healthy,86.0,36.6,No
202504,139,82.0,91.5,100,85.8,90.1,Healthy,86.0,36.5,No
202505,139,82.0,91.7,100,78.5,88.7,Healthy,86.0,37.4,No
202506,139,88.1,97.3,100,85.4,93.3,Healthy,86.0,34.5,No
202507,139,86.4,97.6,100,90.0,93.9,Healthy,86.0,34.1,No
202508,139,83.4,94.4,100,98.5,93.9,Healthy,86.0,34.1,No
202509,139,89.9,93.3,100,99.3,95.3,Healthy,86.0,33.1,No
202510,139,87.5,97.4,100,99.3,96.0,Healthy,86.0,32.7,No
202511,139,92.6,95.7,100,92.2,95.3,Healthy,86.0,33.1,No
202512,139,78.6,97.1,100,88.9,91.6,Healthy,86.0,35.6,No
202601,139,92.9,95.7,100,85.1,94.0,Healthy,86.0,34.0,No
202602,139,80.0,99.6,100,80.7,91.0,Healthy,86.0,35.9,No
202603,139,85.7,98.8,86.2,72.4,87.1,Healthy,86.0,38.5,No
202604,139,89.9,90.9,100,66.0,87.9,Healthy,86.0,37.9,No
202605,139,91.0,95.8,93.1,74.8,89.7,Healthy,86.0,36.8,No
202606,139,88.7,93.5,100,67.6,88.7,Healthy,86.0,37.4,No
202607,139,84.1,96.5,100,75.2,90.0,Healthy,86.0,36.6,No
202608,139,90.5,96.9,100,84.5,93.6,Healthy,86.0,34.3,No
202609,139,89.0,93.7,100,79.1,91.2,Healthy,86.0,35.8,No
202610,139,93.2,99.7,90.8,81.3,92.2,Healthy,86.0,35.2,No
202611,139,77.7,95.2,100,83.4,89.7,Healthy,86.0,36.8,No
202612,139,80.6,96.9,100,75.0,89.2,Healthy,86.0,37.1,No
202501,140,82.0,91.1,100,70.3,86.9,Healthy,73.0,34.1,No
202502,140,82.0,87.4,100,60.8,83.9,Healthy,73.0,36.0,No
202503,140,82.0,92.3,100,58.7,84.9,Healthy,73.0,35.3,No
202504,140,82.0,93.2,90.8,58.2,82.8,Healthy,73.0,36.7,No
202505,140,82.0,90.5,100,51.8,83.0,Healthy,73.0,36.6,No
202506,140,82.0,88.7,100,60.2,84.1,Healthy,73.0,35.9,No
202507,140,82.0,90.5,100,61.3,84.9,Healthy,73.0,35.3,No
202508,140,82.0,95.9,100,65.9,87.4,Healthy,73.0,33.7,No
202509,140,82.0,89.0,100,70.7,86.3,Healthy,73.0,34.4,No
202510,140,86.7,87.7,100,70.9,87.1,Healthy,73.0,33.9,No
202511,140,89.4,93.6,100,69.4,89.3,Healthy,73.0,32.5,No
202512,140,81.5,94.1,100,61.5,85.9,Healthy,73.0,34.7,No
202601,140,89.6,88.6,100,60.5,86.1,Healthy,73.0,34.6,No
202602,140,84.9,87.4,100,46.1,81.7,Healthy,73.0,37.5,No
202603,140,91.5,94.4,100,44.1,85.0,Healthy,73.0,35.3,No
202604,140,80.3,89.9,100,40.8,80.2,Healthy,73.0,38.4,No
202605,140,87.5,89.9,100,46.0,83.1,Healthy,73.0,36.6,No
202606,140,77.6,88.3,100,45.8,80.1,Healthy,73.0,38.5,No
202607,140,91.4,93.3,100,50.7,86.0,Healthy,73.0,34.7,No
202608,140,87.0,92.0,100,59.2,86.2,Healthy,73.0,34.5,No
202609,140,87.8,88.2,100,58.1,85.0,Healthy,73.0,35.3,No
202610,140,79.7,87.3,86.2,48.0,77.3,Watch,73.0,40.3,No
202611,140,91.0,94.6,100,58.2,87.8,Healthy,73.0,33.5,No
202612,140,91.9,91.7,100,52.7,86.0,Healthy,73.0,34.6,No
202501,141,82.0,96.9,100,70.3,88.6,Healthy,72.5,32.8,No
202502,141,82.0,93.7,100,60.8,85.8,Healthy,72.5,34.6,No
202503,141,82.0,94.7,100,58.7,85.7,Healthy,72.5,34.7,No
202504,141,82.0,96.3,72.4,58.2,79.2,Watch,72.5,38.9,No
202505,141,82.0,92.3,100,51.8,83.6,Healthy,72.5,36.1,No
202506,141,82.0,91.4,100,60.2,84.9,Healthy,72.5,35.2,No
202507,141,82.0,92.8,100,61.3,85.6,Healthy,72.5,34.7,No
202508,141,82.0,98.8,100,65.9,88.3,Healthy,72.5,33.0,No
202509,141,82.0,94.4,100,70.7,88.0,Healthy,72.5,33.2,No
202510,141,82.0,96.6,100,70.9,88.7,Healthy,72.5,32.7,No
202511,141,65.4,92.8,100,69.4,83.1,Healthy,72.5,36.4,No
202512,141,56.5,90.9,100,61.5,78.7,Watch,72.5,39.2,No
202601,141,47.3,93.5,100,60.5,77.0,Watch,72.5,40.3,No
202602,141,63.7,94.8,100,46.1,78.6,Watch,72.5,39.3,No
202603,141,66.2,89.1,33.3,44.1,60.4,At Risk,72.5,51.1,No
202604,141,48.8,94.9,86.2,40.8,70.4,Watch,72.5,44.6,No
202605,141,60.0,89.7,100,46.0,76.1,Watch,72.5,40.9,No
202606,141,57.5,91.0,100,45.8,75.8,Watch,72.5,41.1,No
202607,141,59.1,97.4,100,50.7,79.1,Watch,72.5,39.0,No
202608,141,64.7,91.9,100,59.2,80.6,Healthy,72.5,38.0,No
202609,141,59.1,98.1,100,58.1,80.8,Healthy,72.5,37.8,No
202610,141,58.2,93.7,100,48.0,77.2,Watch,72.5,40.2,No
202611,141,65.0,90.9,100,58.2,80.2,Healthy,72.5,38.3,No
202612,141,55.9,93.8,100,52.7,77.7,Watch,72.5,39.9,No
202501,142,82.0,46.9,0,74.2,49.4,Critical,83.0,61.9,Yes
202502,142,82.0,48.1,100,67.6,73.4,Watch,83.0,46.3,No
202503,142,82.0,42.4,100,65.1,71.2,Watch,83.0,47.7,No
202504,142,82.0,47.2,100,64.3,72.5,Watch,83.0,46.9,No
202505,142,73.7,44.5,100,58.0,68.4,Watch,83.0,49.6,No
202506,142,64.8,40.8,55.2,63.5,55.0,At Risk,83.0,58.3,Yes
202507,142,64.7,44.8,100,63.7,67.3,Watch,83.0,50.3,No
202508,142,60.9,42.8,100,73.2,67.7,Watch,83.0,50.0,No
202509,142,61.3,38.5,100,75.6,67.0,Watch,83.0,50.5,No
202510,142,71.4,44.4,100,74.3,71.0,Watch,83.0,47.9,No
202511,142,71.0,39.3,34.5,74.5,53.0,At Risk,83.0,59.6,Yes
202512,142,71.1,41.8,55.2,63.4,56.8,At Risk,83.0,57.1,No
202601,142,70.2,37.1,100,60.0,65.7,Watch,83.0,51.4,No
202602,142,60.3,34.7,100,56.6,61.8,At Risk,83.0,53.9,No
202603,142,60.7,33.5,100,51.0,60.4,At Risk,83.0,54.8,No
202604,142,62.3,37.7,100,46.9,61.3,At Risk,83.0,54.2,No
202605,142,72.2,36.1,100,49.6,63.8,At Risk,83.0,52.6,No
202606,142,78.0,36.7,72.4,55.2,59.6,At Risk,83.0,55.3,No
202607,142,65.2,33.4,100,54.8,62.3,At Risk,83.0,53.6,No
202608,142,77.6,33.7,100,57.8,66.1,Watch,83.0,51.1,No
202609,142,70.5,32.2,100,64.0,65.1,Watch,83.0,51.7,No
202610,142,64.5,31.4,46.0,54.2,47.9,Critical,83.0,62.9,Yes
202611,142,60.1,30.1,100,62.5,61.6,At Risk,83.0,54.0,No
202612,142,69.4,32.7,100,55.4,63.3,At Risk,83.0,52.9,No
202501,143,82.0,70.2,100,92.2,85.0,Healthy,67.0,33.2,No
202502,143,71.8,72.8,100,85.9,82.0,Healthy,67.0,35.2,No
202503,143,63.2,76.5,100,77.9,79.3,Watch,67.0,36.9,No
202504,143,67.0,71.0,100,81.8,79.4,Watch,67.0,36.8,No
202505,143,61.9,74.3,100,77.1,78.2,Watch,67.0,37.6,No
202506,143,65.7,69.1,100,85.1,79.2,Watch,67.0,37.0,No
202507,143,68.3,70.9,100,85.3,80.4,Healthy,67.0,36.2,No
202508,143,74.5,69.2,100,90.1,82.4,Healthy,67.0,34.9,No
202509,143,74.6,68.7,100,92.1,82.7,Healthy,67.0,34.7,No
202510,143,72.7,72.6,100,98.2,84.6,Healthy,67.0,33.5,No
202511,143,60.2,64.8,100,92.4,78.0,Watch,67.0,37.8,No
202512,143,74.2,69.5,100,88.2,82.0,Healthy,67.0,35.1,No
202601,143,63.3,67.1,46.0,83.8,64.2,At Risk,67.0,46.7,No
202602,143,77.2,70.3,46.0,73.3,66.5,Watch,67.0,45.2,No
202603,143,67.2,62.4,100,71.9,74.9,Watch,67.0,39.8,No
202604,143,67.8,65.2,55.2,67.7,63.8,At Risk,67.0,47.0,No
202605,143,62.3,66.4,72.4,69.7,67.5,Watch,67.0,44.6,No
202606,143,71.3,64.5,72.4,67.9,68.8,Watch,67.0,43.7,No
202607,143,73.5,66.1,100,71.8,77.6,Watch,67.0,38.0,No
202608,143,71.1,65.3,100,81.9,78.7,Watch,67.0,37.3,No
202609,143,66.9,64.8,100,80.4,77.2,Watch,67.0,38.2,No
202610,143,77.2,65.3,79.3,83.0,75.3,Watch,67.0,39.5,No
202611,143,61.3,63.1,100,78.0,74.8,Watch,67.0,39.8,No
202612,143,63.2,65.1,37.9,72.5,59.3,At Risk,67.0,49.9,No
202501,144,82.0,94.2,100,74.2,88.6,Healthy,77.5,34.5,No
202502,144,82.0,91.8,100,67.6,86.5,Healthy,77.5,35.9,No
202503,144,82.0,95.7,100,65.1,87.2,Healthy,77.5,35.4,No
202504,144,82.0,89.7,100,64.3,85.3,Healthy,77.5,36.7,No
202505,144,82.0,94.6,100,58.0,85.5,Healthy,77.5,36.5,No
202506,144,82.0,94.9,100,63.5,86.7,Healthy,77.5,35.8,No
202507,144,82.0,93.2,72.4,63.7,79.3,Watch,77.5,40.6,No
202508,144,93.0,91.6,100,73.2,90.4,Healthy,77.5,33.4,No
202509,144,87.6,96.4,100,75.6,90.9,Healthy,77.5,33.0,No
202510,144,84.2,92.9,100,74.3,88.8,Healthy,77.5,34.4,No
202511,144,77.8,95.5,100,74.5,88.0,Healthy,77.5,34.9,No
202512,144,87.4,91.8,100,63.4,87.1,Healthy,77.5,35.5,No
202601,144,91.4,94.3,100,60.0,88.1,Healthy,77.5,34.8,No
202602,144,83.5,96.9,100,56.6,86.3,Healthy,77.5,36.1,No
202603,144,90.9,91.5,100,51.0,85.4,Healthy,77.5,36.6,No
202604,144,84.7,92.8,100,46.9,83.4,Healthy,77.5,37.9,No
202605,144,86.4,95.4,100,49.6,85.1,Healthy,77.5,36.8,No
202606,144,84.6,97.1,100,55.2,86.3,Healthy,77.5,36.0,No
202607,144,82.7,91.0,100,54.8,83.9,Healthy,77.5,37.6,No
202608,144,87.6,95.2,100,57.8,87.0,Healthy,77.5,35.6,No
202609,144,79.6,92.9,100,64.0,85.6,Healthy,77.5,36.5,No
202610,144,87.3,95.4,100,54.2,86.3,Healthy,77.5,36.0,No
202611,144,87.6,91.7,100,62.5,86.9,Healthy,77.5,35.6,No
202612,144,80.9,95.0,100,55.4,84.8,Healthy,77.5,37.0,No
202501,145,82.0,98.9,100,64.8,88.1,Healthy,86.5,38.0,No
202502,145,82.0,92.8,95.4,55.9,83.4,Healthy,86.5,41.1,No
202503,145,82.0,94.0,100,52.9,84.3,Healthy,86.5,40.5,No
202504,145,82.0,91.9,100,50.4,83.1,Healthy,86.5,41.2,No
202505,145,82.0,95.4,100,49.5,84.0,Healthy,86.5,40.7,No
202506,145,82.0,93.8,100,54.1,84.5,Healthy,86.5,40.4,No
202507,145,82.0,96.1,100,54.2,85.2,Healthy,86.5,39.9,No
202508,145,82.0,97.0,100,59.0,86.4,Healthy,86.5,39.1,No
202509,145,92.9,96.1,100,66.7,90.4,Healthy,86.5,36.5,No
202510,145,80.2,98.0,100,63.5,87.2,Healthy,86.5,38.6,No
202511,145,92.5,96.6,100,64.5,90.0,Healthy,86.5,36.8,No
202512,145,83.7,94.9,100,55.3,85.5,Healthy,86.5,39.7,No
202601,145,85.5,96.0,95.4,55.8,85.2,Healthy,86.5,39.9,No
202602,145,90.5,93.1,100,41.5,83.8,Healthy,86.5,40.8,No
202603,145,89.0,95.0,100,41.6,84.1,Healthy,86.5,40.6,No
202604,145,81.3,97.4,100,37.7,82.1,Healthy,86.5,41.9,No
202605,145,78.7,94.5,100,37.2,80.5,Healthy,86.5,43.0,No
202606,145,86.4,89.8,100,37.9,81.1,Healthy,86.5,42.5,No
202607,145,89.1,95.6,100,42.9,84.5,Healthy,86.5,40.3,No
202608,145,83.6,92.8,100,49.7,83.7,Healthy,86.5,40.9,No
202609,145,88.7,92.5,100,54.3,85.8,Healthy,86.5,39.5,No
202610,145,85.5,96.1,86.2,47.0,81.2,Healthy,86.5,42.5,No
202611,145,80.7,91.9,100,53.8,83.5,Healthy,86.5,41.0,No
202612,145,80.6,97.9,100,48.7,84.3,Healthy,86.5,40.5,No
202501,146,71.9,72.7,77.0,70.3,73.1,Watch,77.0,44.4,No
202502,146,58.5,73.4,100,60.8,73.8,Watch,77.0,44.0,No
202503,146,69.1,68.4,100,58.7,74.5,Watch,77.0,43.5,No
202504,146,61.0,67.6,72.4,58.2,65.3,Watch,77.0,49.5,No
202505,146,59.9,69.7,100,51.8,71.2,Watch,77.0,45.6,No
202506,146,70.6,65.8,72.4,60.2,67.5,Watch,77.0,48.1,No
202507,146,69.4,66.9,72.4,61.3,67.8,Watch,77.0,47.9,No
202508,146,57.3,70.9,100,65.9,73.8,Watch,77.0,44.0,No
202509,146,61.5,66.9,100,70.7,74.6,Watch,77.0,43.5,No
202510,146,65.4,70.0,100,70.9,76.5,Watch,77.0,42.2,No
202511,146,71.3,65.8,100,69.4,76.4,Watch,77.0,42.3,No
202512,146,70.9,62.9,100,61.5,73.9,Watch,77.0,43.9,No
202601,146,65.6,67.4,100,60.5,73.7,Watch,77.0,44.0,No
202602,146,62.8,79.2,100,46.1,73.7,Watch,77.0,44.1,No
202603,146,64.3,78.8,100,44.1,73.5,Watch,77.0,44.2,No
202604,146,64.0,84.7,72.4,40.8,67.6,Watch,77.0,48.0,No
202605,146,68.0,83.9,100,46.0,76.4,Watch,77.0,42.3,No
202606,146,68.5,91.9,100,45.8,78.9,Watch,77.0,40.7,No
202607,146,68.2,93.2,100,50.7,80.1,Healthy,77.0,39.9,No
202608,146,71.4,93.2,100,59.2,82.7,Healthy,77.0,38.2,No
202609,146,72.9,93.2,100,58.1,82.8,Healthy,77.0,38.1,No
202610,146,70.9,93.2,100,48.0,80.3,Healthy,77.0,39.8,No
202611,146,76.0,93.2,55.2,58.2,72.4,Watch,77.0,44.9,No
